Well_ID,Date,Temperature (°C),Soil Type,Rainfall (mm),Humidity (%),Evaporation Rate (mm/day),Water Table Depth (m),Land Use Type,Groundwater Extraction Rate (L/day),Area Name,Salinity (mg/L)
73204,2015-04-05,43.2,Loamy,129.1,57.4,11.51,22.2,Forest,24499.0,Chittoor,1174.15
86228,2015-04-06,44.0,Peaty,121.5,35.7,14.45,4.34,Residential,11368.0,Kadapa,676.79
54282,2015-04-08,37.7,Silty,7.4,44.3,3.4,28.59,Industrial,41918.0,Nellore,1074.16
56462,2015-04-08,42.9,Silty,72.2,29.4,4.22,22.63,Industrial,24035.0,Kadapa,1127.43
22714,2015-04-09,37.0,Peaty,79.5,32.3,4.25,27.0,Residential,10481.0,Anantapur,1392.86
74489,2015-04-09,31.3,Sandy,273.9,60.7,8.75,9.67,Industrial,10233.0,Srikakulam,1493.21
19996,2015-04-10,30.9,Loamy,81.2,31.8,13.9,24.04,Agriculture,2791.0,West Godavari,1273.76
60648,2015-04-11,21.4,Peaty,266.6,47.5,8.03,15.25,Forest,23479.0,Chittoor,1120.96
49086,2015-04-11,26.3,Silty,157.1,41.0,2.16,18.39,Forest,24501.0,Guntur,1320.56
55508,2015-04-12,21.9,Silty,285.0,97.8,14.5,15.19,Agriculture,21821.0,Kadapa,132.59
75624,2015-04-12,38.6,Silty,284.1,87.0,13.97,29.61,Industrial,16109.0,Kurnool,1417.41
62589,2015-04-13,29.1,Peaty,270.4,33.5,14.63,11.72,Agriculture,45229.0,West Godavari,1306.83
27364,2015-04-13,40.8,Sandy,94.7,42.3,5.41,15.7,Residential,40130.0,West Godavari,1169.66
80213,2015-04-14,23.2,Loamy,252.9,88.1,12.94,26.22,Agriculture,20464.0,Chittoor,1310.5
96850,2015-04-14,29.8,Clay,58.7,34.1,12.43,24.18,Agriculture,43405.0,Srikakulam,1291.55
87635,2015-04-14,35.5,Clay,33.1,67.6,8.89,4.08,Agriculture,13737.0,West Godavari,991.54
89281,2015-04-14,24.2,Loamy,211.3,97.4,13.03,29.15,Residential,15427.0,East Godavari,1487.53
29130,2015-04-15,28.8,Clay,103.7,31.1,13.55,28.77,Agriculture,8581.0,Krishna,1048.38
77558,2015-04-15,24.5,Silty,246.4,88.9,13.93,17.56,Forest,31677.0,Nellore,647.66
95456,2015-04-15,44.7,Loamy,77.6,39.5,5.74,26.4,Forest,36709.0,Visakhapatnam,999.76
43893,2015-04-15,34.1,Clay,214.7,35.6,4.66,24.36,Agriculture,35635.0,Kadapa,1035.27
99218,2015-04-15,32.7,Sandy,247.7,33.0,3.96,17.31,Forest,28980.0,Kadapa,1095.29
77862,2015-04-16,21.0,Sandy,222.5,95.0,10.22,24.01,Industrial,37974.0,Kurnool,1046.88
82127,2015-04-16,41.2,Peaty,166.0,87.2,3.79,16.15,Industrial,39717.0,Visakhapatnam,487.7
17339,2015-04-17,36.7,Sandy,233.2,72.2,5.18,20.25,Residential,40433.0,Nellore,666.04
18005,2015-04-18,22.7,Sandy,216.6,26.2,8.05,15.19,Agriculture,35920.0,Chittoor,663.53
56549,2015-04-19,31.8,Loamy,298.1,53.8,12.83,26.86,Forest,4790.0,Kadapa,107.26
24603,2015-04-20,25.4,Peaty,26.1,88.8,6.66,3.65,Agriculture,24496.0,Nellore,732.74
67137,2015-04-20,21.0,Loamy,288.5,65.8,3.42,15.04,Residential,10162.0,West Godavari,230.04
95899,2015-04-21,29.8,Loamy,100.5,31.3,5.28,17.59,Industrial,5894.0,Guntur,1194.91
42566,2015-04-21,23.9,Peaty,135.6,42.4,4.06,27.11,Residential,47484.0,Srikakulam,980.36
58774,2015-04-21,24.0,Silty,12.3,96.1,14.49,13.06,Agriculture,2911.0,West Godavari,194.52
17796,2015-04-21,25.0,Silty,70.1,49.7,6.81,18.58,Residential,15493.0,Chittoor,205.5
77658,2015-04-22,24.1,Peaty,95.2,72.9,7.8,11.84,Industrial,27506.0,Chittoor,1391.88
70785,2015-04-23,24.7,Clay,96.2,74.3,5.25,10.82,Forest,43051.0,Krishna,775.03
25756,2015-04-23,30.9,Peaty,10.5,47.7,8.74,5.41,Industrial,28771.0,West Godavari,489.39
28647,2015-04-23,32.7,Silty,253.4,63.2,8.46,15.23,Residential,13505.0,Kadapa,1310.12
32618,2015-04-24,41.5,Loamy,189.3,66.0,5.18,14.01,Industrial,23262.0,Chittoor,959.84
91667,2015-04-25,32.5,Silty,91.3,39.2,12.11,29.76,Forest,18436.0,Nellore,437.1
86548,2015-04-25,38.0,Loamy,190.7,71.5,10.94,4.97,Forest,18478.0,Visakhapatnam,226.7
75513,2015-04-26,39.8,Loamy,40.0,77.5,3.81,13.5,Residential,48888.0,Visakhapatnam,384.07
31499,2015-04-26,24.7,Loamy,35.6,59.5,8.25,12.31,Industrial,4709.0,Nellore,1121.1
16667,2015-04-26,28.3,Sandy,99.2,73.2,11.98,23.24,Industrial,7321.0,Visakhapatnam,649.09
30204,2015-04-26,38.3,Sandy,45.9,23.8,6.42,23.84,Forest,1062.0,Nellore,915.06
89721,2015-04-26,22.4,Peaty,105.5,71.6,7.37,5.57,Residential,30760.0,Nellore,665.88
79122,2015-04-27,31.0,Silty,200.4,85.6,13.05,23.31,Industrial,27764.0,Nellore,194.22
93330,2015-04-27,27.5,Peaty,264.5,66.3,13.83,23.22,Industrial,13174.0,West Godavari,1018.72
96468,2015-04-27,36.0,Peaty,192.6,58.6,14.11,5.73,Agriculture,28390.0,Krishna,300.29
45439,2015-04-27,37.5,Peaty,112.3,36.5,14.11,2.79,Agriculture,28027.0,East Godavari,894.32
49275,2015-04-28,27.1,Silty,2.2,64.6,7.79,18.56,Industrial,28845.0,Anantapur,610.73
51089,2015-04-28,35.0,Sandy,255.3,99.1,4.43,18.36,Forest,37180.0,Visakhapatnam,613.82
59098,2015-04-28,33.4,Peaty,91.7,71.4,12.12,3.78,Residential,12836.0,Srikakulam,372.95
99977,2015-04-29,30.4,Peaty,79.9,32.4,11.54,11.6,Forest,30316.0,Nellore,574.54
18617,2015-04-29,27.1,Clay,57.5,57.6,14.81,10.72,Forest,7416.0,Anantapur,857.67
75666,2015-04-29,23.7,Clay,57.0,85.1,3.0,16.38,Residential,37365.0,Guntur,1048.72
90761,2015-04-30,43.8,Silty,138.2,48.7,5.54,2.19,Agriculture,4377.0,Visakhapatnam,1428.7
37733,2015-05-01,31.4,Silty,250.0,96.5,9.24,6.37,Industrial,34113.0,Kurnool,673.54
99088,2015-05-02,29.3,Silty,157.6,93.0,14.93,3.41,Residential,21526.0,Nellore,771.83
43990,2015-05-03,37.9,Silty,203.5,49.9,10.17,25.62,Residential,34936.0,Chittoor,1116.94
66178,2015-05-03,32.9,Silty,101.7,70.0,3.79,12.14,Agriculture,39931.0,Visakhapatnam,1042.88
34338,2015-05-03,33.8,Peaty,260.6,93.6,6.89,16.34,Residential,23352.0,Visakhapatnam,195.46
26667,2015-05-04,21.5,Clay,17.6,44.8,5.98,19.68,Agriculture,29715.0,Guntur,575.75
51637,2015-05-04,37.7,Peaty,107.1,76.7,9.04,5.68,Forest,14665.0,West Godavari,1454.15
67288,2015-05-04,42.7,Peaty,213.6,49.2,9.05,2.1,Agriculture,34881.0,Srikakulam,110.0
46722,2015-05-05,31.5,Loamy,138.8,26.0,3.29,19.09,Forest,38013.0,Kurnool,372.07
30749,2015-05-05,33.3,Silty,271.3,37.0,10.29,2.64,Residential,2055.0,Guntur,1203.43
68686,2015-05-06,40.4,Clay,278.4,37.4,9.7,29.92,Residential,22757.0,Guntur,1069.01
29452,2015-05-06,30.1,Peaty,54.7,70.9,3.75,21.12,Industrial,10781.0,West Godavari,593.42
70553,2015-05-06,36.4,Sandy,116.9,67.0,5.03,27.91,Agriculture,34689.0,Guntur,126.25
41907,2015-05-06,41.5,Clay,109.4,66.1,14.97,26.57,Agriculture,3223.0,East Godavari,644.42
80860,2015-05-06,25.1,Loamy,158.2,78.9,11.62,7.89,Agriculture,23030.0,Nellore,292.23
76985,2015-05-07,39.9,Peaty,231.3,51.6,8.18,4.02,Forest,27068.0,East Godavari,1491.77
71074,2015-05-07,32.0,Peaty,25.8,33.9,12.04,8.22,Industrial,8697.0,Kurnool,666.25
53488,2015-05-07,38.6,Clay,113.2,37.3,11.11,4.06,Residential,25420.0,Anantapur,671.75
76432,2015-05-08,37.1,Peaty,296.7,87.0,4.62,22.48,Agriculture,4539.0,Visakhapatnam,1394.88
25346,2015-05-08,23.2,Silty,19.6,80.0,8.99,11.23,Forest,18672.0,Anantapur,1312.99
42936,2015-05-08,31.6,Silty,54.0,61.3,5.79,11.54,Agriculture,39835.0,Srikakulam,1168.44
83497,2015-05-08,22.6,Loamy,85.5,70.5,13.95,26.24,Agriculture,31092.0,Srikakulam,649.08
43778,2015-05-09,37.2,Silty,128.9,58.0,10.47,8.42,Agriculture,28561.0,Nellore,129.58
26986,2015-05-09,25.6,Clay,63.9,64.8,9.56,16.61,Residential,5388.0,Guntur,1392.89
51093,2015-05-09,20.9,Sandy,289.0,67.1,7.82,3.64,Agriculture,3196.0,Nellore,902.39
55327,2015-05-09,41.7,Sandy,101.1,99.4,13.27,29.64,Residential,23513.0,Guntur,1088.22
64845,2015-05-10,26.0,Silty,179.6,71.8,3.55,15.01,Agriculture,24305.0,Kadapa,779.18
13596,2015-05-10,26.1,Sandy,106.7,31.9,10.92,10.06,Residential,48993.0,Kurnool,192.56
68490,2015-05-10,29.8,Clay,256.5,61.8,4.77,10.17,Agriculture,7951.0,Kurnool,260.92
83304,2015-05-10,20.1,Loamy,185.4,79.7,12.06,4.64,Residential,27147.0,East Godavari,459.24
20639,2015-05-10,33.2,Peaty,6.4,82.6,4.3,11.0,Industrial,5969.0,Anantapur,608.2
83186,2015-05-10,22.5,Sandy,7.8,75.6,3.57,15.91,Agriculture,48442.0,Visakhapatnam,1039.87
45711,2015-05-10,30.1,Loamy,3.1,65.8,11.44,9.98,Industrial,7503.0,Chittoor,990.94
62061,2015-05-11,20.1,Loamy,69.1,63.9,6.44,17.17,Residential,13489.0,Guntur,504.08
59481,2015-05-11,35.8,Peaty,214.3,64.8,6.31,21.27,Industrial,25304.0,Krishna,250.98
98241,2015-05-11,36.6,Silty,15.8,74.5,3.49,25.31,Industrial,47100.0,Srikakulam,423.79
27588,2015-05-12,36.5,Loamy,76.8,31.0,11.74,10.87,Agriculture,49116.0,Krishna,186.29
78592,2015-05-12,34.8,Sandy,198.9,41.5,5.18,26.78,Residential,32331.0,Guntur,822.91
66483,2015-05-14,35.6,Silty,265.8,38.0,8.85,9.22,Forest,49339.0,East Godavari,121.81
34097,2015-05-14,22.0,Peaty,6.7,47.8,13.58,10.8,Residential,25749.0,East Godavari,137.06
28567,2015-05-14,31.8,Loamy,287.8,31.5,2.33,23.8,Industrial,29101.0,West Godavari,617.84
31056,2015-05-15,32.4,Peaty,271.8,96.1,11.86,15.51,Residential,15332.0,East Godavari,266.32
83566,2015-05-15,32.7,Peaty,20.4,62.7,4.22,21.62,Forest,41903.0,West Godavari,1289.75
42240,2015-05-16,26.2,Sandy,163.8,70.4,5.49,4.91,Forest,9295.0,East Godavari,1057.25
64152,2015-05-17,28.6,Sandy,236.2,75.7,3.38,16.03,Industrial,1046.0,Guntur,621.07
20075,2015-05-17,29.6,Silty,88.7,50.5,10.18,22.16,Agriculture,34474.0,Kurnool,411.63
66623,2015-05-17,39.3,Peaty,165.6,21.4,9.03,18.38,Forest,5366.0,Chittoor,442.55
84668,2015-05-17,28.9,Loamy,217.7,75.4,2.9,3.13,Agriculture,33667.0,West Godavari,423.54
50867,2015-05-17,43.1,Silty,2.8,31.3,14.22,10.26,Industrial,36381.0,Chittoor,991.59
82871,2015-05-17,25.9,Silty,15.3,32.4,2.2,4.88,Agriculture,31057.0,East Godavari,535.59
26307,2015-05-17,23.0,Clay,1.0,98.3,8.33,17.25,Agriculture,1130.0,Nellore,566.17
34588,2015-05-18,38.4,Sandy,86.2,21.9,3.41,25.16,Forest,48150.0,Kurnool,438.94
85485,2015-05-18,44.7,Loamy,134.8,97.4,6.88,23.7,Agriculture,37936.0,Anantapur,595.93
78721,2015-05-19,30.9,Peaty,59.0,35.6,9.15,27.82,Industrial,30917.0,Nellore,993.1
63700,2015-05-19,33.6,Silty,220.0,87.8,14.6,9.37,Industrial,40627.0,Chittoor,952.05
76342,2015-05-19,23.9,Sandy,200.8,25.1,3.24,24.3,Industrial,21378.0,East Godavari,775.24
21468,2015-05-19,35.6,Silty,41.6,87.8,11.19,20.23,Industrial,8764.0,Kadapa,1384.99
46875,2015-05-19,32.0,Silty,127.9,34.5,6.78,12.14,Residential,13471.0,Krishna,907.23
56239,2015-05-20,41.0,Peaty,35.6,72.2,10.5,16.25,Industrial,16112.0,Srikakulam,943.59
20540,2015-05-20,39.6,Silty,34.3,63.6,11.04,5.84,Forest,39159.0,Kurnool,1109.86
76206,2015-05-21,20.8,Clay,34.7,41.1,11.07,4.32,Forest,1444.0,Kurnool,344.55
34167,2015-05-21,25.1,Silty,205.1,56.0,5.68,25.36,Agriculture,26742.0,Kadapa,1279.72
46061,2015-05-21,36.4,Silty,131.3,36.3,11.86,13.94,Residential,28736.0,Krishna,1089.26
45096,2015-05-21,28.1,Sandy,110.0,85.8,6.19,8.1,Industrial,36662.0,Srikakulam,187.49
65390,2015-05-22,29.8,Silty,138.0,57.1,13.88,3.09,Agriculture,29099.0,Chittoor,310.27
42753,2015-05-22,25.3,Loamy,20.9,90.2,9.84,13.06,Forest,30379.0,Srikakulam,1222.72
18781,2015-05-23,25.9,Clay,257.0,35.1,10.74,14.41,Industrial,9004.0,East Godavari,1024.49
67706,2015-05-23,36.9,Peaty,10.6,31.8,13.87,6.8,Industrial,39506.0,Kurnool,436.36
68960,2015-05-23,24.8,Clay,187.7,43.6,7.79,15.36,Industrial,25840.0,Chittoor,298.18
28045,2015-05-23,32.8,Peaty,56.3,51.2,13.4,8.12,Residential,14466.0,Guntur,827.17
83911,2015-05-24,29.2,Peaty,203.2,26.0,9.69,24.36,Residential,47847.0,Nellore,1429.44
76031,2015-05-24,43.1,Sandy,65.0,39.6,14.62,27.4,Industrial,31452.0,Anantapur,175.06
87920,2015-05-24,22.0,Loamy,99.1,70.7,10.68,21.41,Forest,27611.0,Guntur,1065.41
94823,2015-05-24,28.1,Silty,31.8,22.1,5.33,23.72,Agriculture,17497.0,Chittoor,426.17
67108,2015-05-24,20.5,Silty,1.5,80.4,6.23,21.45,Agriculture,37500.0,Visakhapatnam,1054.93
46657,2015-05-25,42.4,Sandy,239.2,68.8,10.22,15.83,Agriculture,8516.0,Kurnool,150.25
49921,2015-05-26,27.2,Sandy,72.3,52.2,14.47,7.6,Residential,23734.0,West Godavari,1329.23
26783,2015-05-26,32.6,Loamy,133.2,48.9,10.91,12.47,Agriculture,49311.0,Srikakulam,1405.02
94625,2015-05-26,34.1,Clay,163.8,24.5,12.13,8.57,Agriculture,24254.0,Nellore,238.46
36487,2015-05-26,24.2,Loamy,55.4,75.8,5.27,8.26,Residential,19094.0,Chittoor,1069.0
32125,2015-05-27,40.7,Peaty,138.6,40.7,4.2,8.96,Agriculture,44565.0,Krishna,698.43
51601,2015-05-27,28.3,Silty,291.9,37.0,9.37,29.16,Forest,1728.0,Nellore,1395.2
85608,2015-05-27,28.2,Loamy,51.8,52.8,2.48,15.46,Agriculture,12261.0,Guntur,470.89
42002,2015-05-28,28.7,Sandy,100.6,97.7,13.87,3.14,Residential,10337.0,Nellore,309.15
16717,2015-05-28,28.3,Clay,239.5,81.7,14.54,2.48,Forest,47216.0,Krishna,280.49
46647,2015-05-28,41.6,Sandy,104.2,23.0,14.46,11.94,Agriculture,8531.0,East Godavari,173.55
37536,2015-05-28,21.9,Clay,216.2,52.9,6.5,17.63,Industrial,11061.0,Kadapa,637.63
84355,2015-05-28,33.7,Clay,250.6,73.8,7.27,7.87,Agriculture,45235.0,Nellore,151.05
92523,2015-05-28,27.7,Clay,284.9,53.2,5.35,8.75,Forest,15994.0,Nellore,683.27
12437,2015-05-29,31.3,Silty,129.3,40.3,12.28,27.82,Industrial,22551.0,West Godavari,408.02
68934,2015-05-29,27.0,Peaty,223.7,26.1,12.56,24.2,Forest,19548.0,Guntur,845.66
81483,2015-05-29,29.0,Clay,205.8,90.4,9.93,9.33,Residential,41735.0,Chittoor,1064.06
25292,2015-05-29,34.6,Sandy,12.5,99.1,11.73,22.98,Residential,7182.0,Anantapur,142.06
38303,2015-05-31,40.0,Sandy,227.5,51.5,12.44,17.37,Forest,20220.0,West Godavari,602.29
71170,2015-06-01,20.3,Clay,67.8,73.3,6.74,19.41,Forest,20857.0,Visakhapatnam,1035.73
89621,2015-06-01,26.1,Clay,247.2,88.2,11.96,20.69,Residential,18367.0,Kurnool,1320.45
34417,2015-06-01,36.7,Sandy,111.6,97.9,3.65,20.3,Forest,46127.0,Nellore,715.04
78035,2015-06-02,23.9,Sandy,175.3,46.6,13.81,7.19,Agriculture,6179.0,Chittoor,358.74
50161,2015-06-02,23.1,Silty,289.8,54.6,6.75,18.53,Industrial,1972.0,Nellore,1408.62
30013,2015-06-03,30.5,Sandy,91.2,81.1,8.78,19.83,Industrial,12586.0,Srikakulam,1429.55
48322,2015-06-03,39.3,Loamy,293.3,54.5,12.59,2.86,Residential,43871.0,Nellore,873.34
62345,2015-06-03,27.8,Sandy,218.0,60.1,8.44,12.05,Industrial,15182.0,Visakhapatnam,661.55
61519,2015-06-03,30.1,Clay,166.1,69.6,4.74,6.77,Residential,20374.0,East Godavari,590.77
25278,2015-06-03,31.1,Clay,275.4,68.8,12.6,8.88,Agriculture,24448.0,Srikakulam,678.85
73931,2015-06-03,40.7,Peaty,221.0,87.0,5.41,7.04,Industrial,10132.0,Kurnool,419.88
34445,2015-06-04,40.9,Sandy,185.2,61.7,11.43,19.9,Residential,40170.0,Kurnool,144.22
52307,2015-06-04,25.5,Silty,242.7,51.3,13.29,20.12,Forest,20930.0,Krishna,222.61
30796,2015-06-04,22.4,Loamy,76.6,63.0,7.95,20.19,Agriculture,10749.0,Nellore,194.88
11470,2015-06-05,36.4,Peaty,82.7,53.7,9.42,7.64,Forest,36214.0,Visakhapatnam,1346.31
81351,2015-06-05,42.4,Clay,252.0,45.1,7.93,12.1,Industrial,6218.0,Chittoor,1078.65
16423,2015-06-05,36.9,Sandy,285.0,58.7,12.68,7.97,Industrial,41487.0,Krishna,788.09
38513,2015-06-05,20.1,Silty,146.6,39.7,6.03,29.79,Residential,39398.0,Nellore,1477.21
68198,2015-06-06,34.0,Peaty,240.0,26.7,8.33,20.76,Forest,46772.0,West Godavari,642.72
10712,2015-06-06,30.4,Peaty,194.4,45.5,5.73,15.26,Forest,29100.0,Chittoor,938.11
73792,2015-06-08,36.2,Clay,244.9,25.3,3.31,11.32,Forest,47573.0,Nellore,1218.6
49036,2015-06-08,22.5,Sandy,65.1,93.0,2.88,27.63,Agriculture,15702.0,Guntur,340.03
70806,2015-06-09,37.4,Loamy,220.0,21.0,13.4,16.73,Industrial,42090.0,Krishna,816.78
86986,2015-06-09,36.3,Peaty,202.0,28.5,11.52,5.47,Industrial,23142.0,Anantapur,1243.84
16804,2015-06-09,28.5,Clay,65.1,38.3,8.1,5.86,Forest,17831.0,Visakhapatnam,1371.35
63267,2015-06-10,23.5,Silty,266.6,38.7,10.61,29.12,Forest,33416.0,Guntur,1144.24
84962,2015-06-10,27.8,Sandy,143.9,83.4,14.82,22.13,Residential,30253.0,Guntur,642.0
73981,2015-06-10,25.2,Silty,117.9,36.1,11.61,10.01,Industrial,8754.0,Nellore,628.68
19709,2015-06-11,20.6,Silty,112.8,90.4,8.22,13.02,Residential,18258.0,West Godavari,181.44
89372,2015-06-11,24.7,Peaty,62.6,68.4,12.51,5.96,Forest,24794.0,Chittoor,1149.99
71612,2015-06-11,38.2,Silty,165.0,41.0,13.95,9.66,Residential,13335.0,Visakhapatnam,431.46
18229,2015-06-11,36.7,Silty,188.3,23.6,12.68,2.19,Industrial,33482.0,East Godavari,1377.88
25969,2015-06-12,27.7,Clay,144.3,62.2,7.43,7.22,Agriculture,18670.0,Visakhapatnam,135.58
22786,2015-06-12,40.2,Sandy,190.4,21.4,10.74,22.16,Agriculture,4726.0,Srikakulam,1493.05
57257,2015-06-12,29.0,Sandy,157.0,99.8,11.27,5.56,Residential,37550.0,Chittoor,1313.71
96054,2015-06-12,37.4,Loamy,0.2,25.9,4.01,22.59,Residential,25249.0,Kadapa,1275.17
29356,2015-06-12,26.9,Sandy,57.6,32.6,7.77,13.32,Agriculture,4914.0,Krishna,624.49
39183,2015-06-13,28.7,Clay,113.6,35.3,8.48,9.33,Residential,28829.0,Kurnool,942.61
28903,2015-06-13,30.8,Loamy,74.2,52.1,7.22,24.2,Industrial,33433.0,Anantapur,808.52
94191,2015-06-13,44.4,Loamy,218.2,75.0,11.17,10.46,Agriculture,11145.0,Visakhapatnam,1453.85
45956,2015-06-14,37.4,Sandy,291.4,75.2,3.98,27.51,Agriculture,40916.0,East Godavari,182.38
16700,2015-06-14,34.9,Sandy,124.9,24.6,4.65,23.88,Residential,34542.0,Anantapur,1441.24
47278,2015-06-14,27.1,Loamy,183.4,41.6,3.4,17.41,Industrial,47441.0,Chittoor,1307.71
99580,2015-06-14,37.8,Sandy,244.2,74.1,13.45,4.85,Industrial,37940.0,West Godavari,195.31
94900,2015-06-15,23.0,Sandy,297.3,82.7,9.17,26.45,Agriculture,12878.0,West Godavari,179.85
73487,2015-06-15,32.4,Peaty,57.7,79.0,7.13,23.63,Agriculture,32973.0,Anantapur,409.43
10614,2015-06-15,38.1,Clay,104.3,43.1,10.31,8.79,Industrial,36066.0,Kadapa,835.59
29402,2015-06-15,20.9,Loamy,38.1,20.6,9.39,12.34,Agriculture,12808.0,Anantapur,1119.41
79536,2015-06-15,43.7,Clay,104.3,25.0,14.57,28.79,Agriculture,10292.0,Krishna,781.9
22212,2015-06-16,32.0,Sandy,270.6,31.6,7.45,7.51,Agriculture,23429.0,Visakhapatnam,1384.16
53245,2015-06-17,40.4,Silty,117.2,20.9,10.28,21.36,Residential,27397.0,Krishna,270.42
90973,2015-06-17,43.5,Sandy,72.4,86.2,8.53,2.32,Industrial,37382.0,Anantapur,1444.07
85319,2015-06-19,33.2,Peaty,211.4,34.1,3.94,14.77,Agriculture,29001.0,Nellore,316.84
44167,2015-06-20,26.8,Sandy,44.5,89.1,7.26,26.01,Forest,30448.0,East Godavari,1415.1
56749,2015-06-20,38.1,Sandy,171.9,94.8,8.76,10.84,Industrial,4232.0,Guntur,993.46
16738,2015-06-20,42.4,Sandy,135.5,44.6,10.49,19.46,Forest,37689.0,Chittoor,1397.86
89630,2015-06-20,25.8,Silty,39.2,53.5,12.21,13.4,Industrial,40444.0,Kurnool,637.77
43356,2015-06-20,34.8,Sandy,273.2,67.2,10.32,10.8,Residential,23687.0,Visakhapatnam,1456.15
57528,2015-06-20,43.6,Sandy,131.6,77.9,11.98,28.14,Industrial,19362.0,Srikakulam,1205.73
70987,2015-06-21,36.5,Clay,178.8,81.9,3.4,27.64,Industrial,7037.0,Kurnool,270.02
69661,2015-06-21,31.4,Peaty,255.1,58.1,8.1,12.35,Agriculture,31355.0,Srikakulam,561.24
58371,2015-06-21,24.8,Sandy,135.8,86.2,11.21,2.63,Residential,17060.0,Krishna,744.99
44643,2015-06-22,20.2,Clay,160.6,57.8,9.35,14.16,Agriculture,49257.0,West Godavari,292.19
98881,2015-06-22,20.0,Clay,130.2,44.0,9.4,29.39,Forest,23651.0,Kurnool,232.76
21645,2015-06-22,44.7,Clay,73.8,50.1,13.29,7.26,Forest,11462.0,Anantapur,543.8
88889,2015-06-23,37.4,Clay,51.5,75.5,5.43,6.71,Residential,33100.0,Anantapur,1497.25
72988,2015-06-24,32.5,Clay,277.1,79.3,10.37,28.32,Agriculture,10704.0,West Godavari,187.2
15903,2015-06-24,24.5,Silty,85.9,26.6,7.09,24.47,Residential,48828.0,Kurnool,1395.12
68000,2015-06-24,24.7,Clay,295.3,75.7,6.29,2.09,Forest,20275.0,Visakhapatnam,1332.6
40354,2015-06-25,20.1,Clay,83.1,61.5,11.32,2.01,Residential,25894.0,Visakhapatnam,1192.4
61384,2015-06-26,34.3,Sandy,30.6,68.2,3.8,28.45,Agriculture,40133.0,Anantapur,374.87
14549,2015-06-26,38.6,Sandy,75.2,22.2,14.27,13.44,Agriculture,28628.0,Kadapa,916.07
73679,2015-06-26,44.2,Clay,178.8,20.3,5.92,19.19,Forest,25246.0,Nellore,1143.6
77535,2015-06-27,35.2,Loamy,151.9,54.6,13.81,4.18,Residential,37017.0,Srikakulam,640.89
22560,2015-06-28,42.2,Sandy,157.5,84.2,14.27,18.24,Residential,48912.0,Nellore,276.31
80963,2015-06-28,42.2,Sandy,190.6,61.8,3.53,8.48,Forest,18871.0,Guntur,984.73
53834,2015-06-28,31.5,Silty,70.7,55.2,8.88,21.06,Industrial,4355.0,Srikakulam,351.27
67762,2015-06-28,23.4,Sandy,124.6,96.6,4.59,10.47,Residential,33709.0,East Godavari,244.57
20676,2015-06-28,36.8,Peaty,164.2,44.7,14.64,11.32,Agriculture,46171.0,Chittoor,632.59
10525,2015-06-29,26.0,Sandy,48.3,90.9,8.95,23.73,Residential,47380.0,Krishna,1039.43
17686,2015-06-29,23.3,Loamy,22.6,86.3,6.72,28.84,Industrial,49318.0,East Godavari,1416.96
13191,2015-06-29,32.6,Silty,270.7,75.9,14.95,9.27,Forest,24928.0,Anantapur,1395.7
36502,2015-06-30,26.6,Clay,0.1,60.4,8.47,2.61,Agriculture,16912.0,East Godavari,302.81
19753,2015-06-30,39.6,Clay,16.0,76.4,13.78,13.51,Forest,20996.0,Srikakulam,953.98
47091,2015-07-01,42.4,Peaty,222.1,39.5,8.17,26.15,Forest,41994.0,Krishna,1015.93
56145,2015-07-01,36.7,Sandy,72.3,70.2,11.67,13.85,Industrial,21263.0,East Godavari,233.79
82332,2015-07-01,42.8,Sandy,4.6,95.9,9.99,21.56,Residential,30456.0,Anantapur,531.0
57562,2015-07-02,36.2,Clay,290.0,40.1,4.3,14.7,Agriculture,18693.0,East Godavari,1128.42
23716,2015-07-02,35.4,Silty,83.5,92.0,4.41,4.42,Residential,27834.0,Guntur,557.78
37758,2015-07-02,26.3,Clay,198.3,40.2,11.31,28.17,Residential,46860.0,Kurnool,656.19
65431,2015-07-02,24.4,Clay,26.8,64.8,14.12,11.56,Agriculture,25714.0,Nellore,1089.8
83037,2015-07-02,39.0,Sandy,162.4,50.5,8.96,12.65,Industrial,20033.0,Chittoor,1313.67
62402,2015-07-03,31.8,Silty,108.9,77.8,4.77,18.63,Forest,10730.0,Visakhapatnam,500.46
29997,2015-07-04,31.6,Sandy,249.7,99.1,8.06,20.0,Industrial,21979.0,Kadapa,1026.74
82548,2015-07-04,33.7,Clay,258.0,55.6,12.9,29.11,Residential,15200.0,Visakhapatnam,378.55
55803,2015-07-05,37.6,Silty,25.0,73.4,11.59,2.8,Agriculture,10817.0,Visakhapatnam,823.63
11684,2015-07-06,34.4,Clay,132.3,70.2,10.4,29.73,Residential,26801.0,Kurnool,267.04
67481,2015-07-06,32.1,Peaty,246.7,89.6,13.94,21.86,Residential,4545.0,West Godavari,930.27
89156,2015-07-06,38.1,Silty,45.6,23.7,5.07,8.54,Forest,19398.0,East Godavari,1473.29
14653,2015-07-06,31.1,Clay,21.8,33.2,14.16,17.66,Agriculture,4203.0,Srikakulam,475.74
94706,2015-07-06,41.9,Clay,275.9,83.5,11.94,12.64,Forest,45659.0,Krishna,1485.8
89942,2015-07-06,40.5,Silty,19.4,83.1,4.06,24.43,Industrial,47975.0,Kadapa,1089.22
30648,2015-07-06,37.2,Silty,186.1,70.3,10.83,29.99,Industrial,12035.0,Anantapur,1134.67
